Commodity Code,Commodity Name,State Code,State Name,State Abbreviation,County Code,County Name,Irrigation Practice Code,Irrigation Practice Name,Yield Year,Yield Amount
0041, Corn, 17, Illinois, IL, 007, Boone, 003, Non-Irrigated, 2024, 217.50
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2010, 120.70
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2011, 125.40
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2012, 81.90
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2013, 169.60
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2014, 198.80
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2015, 160.70
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2016, 198.00
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2017, 194.40
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2018, 202.00
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2019, 175.90
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2020, 186.20
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2021, 167.30
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2022, 207.40
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2023, 194.80
0041, Corn, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2024, 209.10
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2010, 171.80
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2011, 180.10
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2012, 140.40
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2013, 201.80
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2014, 200.50
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2015, 210.10
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2016, 223.50
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2017, 234.80
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2018, 224.30
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2019, 187.60
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2020, 205.40
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2021, 207.60
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2022, 237.20
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2023, 228.30
0041, Corn, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2024, 250.40
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2010, 150.80
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2011, 141.60
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2012, 83.50
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2013, 164.50
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2014, 175.80
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2015, 128.20
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2016, 157.90
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2017, 165.30
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2018, 165.00
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2019, 164.70
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2020, 161.90
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2021, 163.20
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2022, 177.00
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2023, 187.20
0041, Corn, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2024, 183.50
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2010, 189.40
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2011, 188.80
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2012, 166.30
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2013, 202.90
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2014, 205.60
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2015, 214.50
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2016, 236.30
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2017, 235.00
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2018, 224.70
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2019, 212.40
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2020, 205.80
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2021, 214.80
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2022, 239.10
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2023, 239.80
0041, Corn, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2024, 250.70
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2010, 156.00
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2011, 169.50
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2012, 110.60
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2013, 200.30
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2014, 224.70
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2015, 182.80
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2016, 208.90
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2017, 202.50
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2018, 232.80
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2019, 207.90
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2020, 216.30
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2021, 208.30
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2022, 226.30
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2023, 210.90
0041, Corn, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 2024, 233.00
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2010, 169.30
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2011, 162.60
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2012, 116.40
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2013, 183.40
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2014, 227.70
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2015, 204.90
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2016, 224.20
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2017, 213.70
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2018, 235.50
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2019, 191.80
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2020, 204.40
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2021, 228.30
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2022, 224.10
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2023, 222.90
0041, Corn, 17, Illinois, IL, 019, Champaign, 003, Non-Irrigated, 2024, 240.30
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2010, 164.00
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2011, 154.70
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2012, 126.50
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2013, 199.70
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2014, 236.40
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2015, 193.50
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2016, 222.00
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2017, 220.10
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2018, 238.20
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2019, 202.40
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2020, 211.40
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2021, 232.00
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2022, 239.60
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2023, 226.70
0041, Corn, 17, Illinois, IL, 021, Christian, 003, Non-Irrigated, 2024, 240.30
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2010, 150.20
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2011, 152.20
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2012, 44.50
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2013, 171.90
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2014, 196.90
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2015, 166.00
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2016, 183.00
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2017, 193.90
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2018, 212.50
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2019, 170.80
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2020, 193.00
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2021, 214.30
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2022, 218.60
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2023, 207.60
0041, Corn, 17, Illinois, IL, 023, Clark, 003, Non-Irrigated, 2024, 215.70
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2010, 144.90
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2011, 126.20
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2012, 15.00
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2013, 149.60
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2014, 172.50
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2015, 129.50
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2016, 158.60
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2017, 112.20
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2018, 187.40
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2019, 142.20
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2020, 178.70
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2021, 210.60
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2022, 199.30
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2023, 168.10
0041, Corn, 17, Illinois, IL, 025, Clay, 003, Non-Irrigated, 2024, 174.70
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2010, 165.30
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2011, 117.10
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2012, 27.50
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2013, 163.30
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2014, 202.10
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2015, 152.30
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2016, 156.50
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2017, 155.00
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2018, 197.70
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2019, 191.40
0041, Corn, 17, Illinois, IL, 027, Clinton, 003, Non-Irrigated, 2020, 189.80
