Commodity Code,Commodity Name,State Code,State Name,State Abbreviation,County Code,County Name,Irrigation Practice Code,Irrigation Practice Name,Yield Year,Yield Amount
0081, Soybeans, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2020, 60.90
0081, Soybeans, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2021, 60.50
0081, Soybeans, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2022, 62.50
0081, Soybeans, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2023, 64.50
0081, Soybeans, 17, Illinois, IL, 009, Brown, 003, Non-Irrigated, 2024, 69.10
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1990, 42.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1991, 47.90
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1992, 44.90
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1993, 47.80
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1994, 53.00
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1995, 45.10
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1996, 47.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1997, 51.50
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1998, 39.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 1999, 48.20
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2000, 48.70
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2001, 50.80
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2002, 48.70
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2003, 36.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2004, 52.60
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2005, 45.00
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2006, 53.10
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2007, 52.90
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2008, 50.80
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2009, 44.60
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2010, 57.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2011, 60.50
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2012, 55.10
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2013, 58.30
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2014, 61.70
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2015, 64.50
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2016, 66.80
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2017, 63.80
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2018, 70.20
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2019, 60.20
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2020, 63.40
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2021, 68.10
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2022, 69.00
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2023, 67.70
0081, Soybeans, 17, Illinois, IL, 011, Bureau, 003, Non-Irrigated, 2024, 72.60
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1990, 30.70
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1991, 40.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1992, 43.10
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1993, 35.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1994, 44.40
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1995, 38.70
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1996, 42.90
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1997, 43.40
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1998, 42.60
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 1999, 38.10
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2000, 44.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2001, 45.40
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2002, 40.90
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2003, 43.20
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2004, 48.40
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2005, 41.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2006, 44.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2007, 36.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2008, 42.90
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2009, 43.90
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2010, 40.60
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2011, 40.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2012, 38.90
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2013, 46.30
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2014, 42.20
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2015, 45.60
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2016, 53.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2017, 50.70
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2018, 50.50
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2019, 45.00
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2020, 46.60
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2021, 50.20
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2022, 51.00
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2023, 51.20
0081, Soybeans, 17, Illinois, IL, 013, Calhoun, 003, Non-Irrigated, 2024, 51.30
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1990, 50.40
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1991, 54.90
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1992, 44.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1993, 48.40
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1994, 57.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1995, 55.50
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1996, 52.80
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1997, 56.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1998, 61.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 1999, 59.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2000, 52.50
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2001, 55.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2002, 57.80
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2003, 36.90
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2004, 53.70
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2005, 57.70
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2006, 58.40
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2007, 52.70
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2008, 52.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2009, 53.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2010, 57.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2011, 65.30
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2012, 59.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2013, 59.50
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2014, 58.10
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2015, 64.20
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2016, 70.90
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2017, 64.40
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2018, 71.50
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2019, 66.60
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2020, 66.30
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2021, 69.30
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2022, 66.80
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2023, 71.70
0081, Soybeans, 17, Illinois, IL, 015, Carroll, 003, Non-Irrigated, 2024, 72.10
0081, Soybeans, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 1990, 40.90
0081, Soybeans, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 1991, 44.10
0081, Soybeans, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 1992, 20.70
0081, Soybeans, 17, Illinois, IL, 017, Cass, 003, Non-Irrigated, 1993, 43.20
